product_id,review_id,word_count,character_count,average_word_length,sentence_count,uppercase_ratio,exclamation_count,question_count,punctuation_ratio,lexical_diversity,repeated_word_ratio,promotional_phrase_count,review_length,rating,review_count,average_rating,rating_variance,average_review_length,max_similarity,mean_similarity,similar_pair_ratio,rating_deviation,label
B08CFJBZRK,"RJ9UNCLT4UGVW,R1WU3UJKULS586,R1B72Y9UYMCWVG,R23L241XIDFJB3,RZ0VG2M2MCERQ,R22UFBT27YYXB,R3MGVFU1ZMOBFD,R2VOFP1CZA700L",132,726,4.348484848484849,11,0.04409171075837742,0,0,0.0371900826446281,0.6136363636363636,0.38636363636363635,1,726,3.8,1,3.8,0.0,726.0,0.0,0.0,0.0,0.0,0
B07H3WDC4X,"R1VMENOQG4X4G8,R3IIEUKG1YSWAI,R3OXTS2IRETRU3,R1XKM8QOGIHV22,R23A496I1RGZE6,R1T3OG0I4EWZ3U,RSJ54MT2ZA62K,R2HKEZ0IYD1DZ9",353,1801,3.9943342776203967,26,0.03258508327299059,0,0,0.0416435313714603,0.5155807365439093,0.48441926345609065,1,1801,4.0,1,4.0,0.0,1801.0,0.0,0.0,0.0,0.0,0
B09ZTZ9N3Q,"R3VGVVQLQT97ML,R1Y56E8635Y7QD,RT5YXKE0NNQ8F,R2GEEMC0X545J5,R3KWBNS9ODP471,R3JEC32DYAIG6W,R1VD5AUGPRPO7H,R17S3I8NWLC4F1",180,935,4.0,6,0.04055944055944056,0,0,0.053475935828877004,0.5222222222222223,0.4777777777777778,0,935,3.1,1,3.1,0.0,935.0,0.0,0.0,0.0,0.0,0
B083P71WKK,"R2Q0HVU9HQYNAO,R1OZZ5G1ZCM0EO,R1919QG9AN4GQK,R2VN0XDC0OW8L0,R1SEP4WEGNE51N,R2ZWFXXHXYUE8T,R1BRBMJQSQ0DYE,R1RPBTYBT8DYMT",122,662,4.327868852459017,14,0.06031128404669261,1,0,0.07250755287009064,0.5737704918032787,0.4262295081967213,0,662,4.3,1,4.3,0.0,662.0,0.0,0.0,0.0,0.0,0
B097R4D42G,"R6J12JP3JTH6C,R248K7KLOFX63T,R2L9NIJL2B64D6,R3ABOR236EQ7BG,R1UHIUJB5KVIQJ,R1LB16AI14U5D7,R2BB93LFDY6684,R2434EOFPB1SHN",251,1470,4.764940239043825,19,0.02735042735042735,0,0,0.031292517006802724,0.5697211155378487,0.4302788844621514,1,1470,4.2,1,4.2,0.0,1470.0,0.0,0.0,0.0,0.0,0
B07MKMFKPG,"R1JTUZX1N4PB0Q,R3B09N3U7H83ID,R1OTV47779RDA9,R2MQVFFGUF68HF,RNR1ZWXYAVZB1,R2D6WQYG47AV4E,R2F9BO4HLTQ6YH,R3NTM54N8T1YCL",1431,7804,4.327044025157233,130,0.030228355511746345,0,0,0.02806253203485392,0.37735849056603776,0.6226415094339622,1,7804,4.4,1,4.4,0.0,7804.0,0.0,0.0,0.0,0.0,1
B0949FPSFY,"R1B9VBHIA1B6YJ,RTDFS7CJWZ7Z9,R1YP1C1QB10QCD,RWBH0HJW2II45,R1FWK8U9SNC5ZM,R3OQFNCN0XCNKV,R151B4W3HCJDLT,RCELKVG2GR6IG",387,2098,4.281653746770026,26,0.03216019417475728,0,1,0.03765490943755958,0.49612403100775193,0.5038759689922481,1,2098,4.1,1,4.1,0.0,2098.0,0.0,0.0,0.0,0.0,0
B08F47T4X5,"R37CHVALZ1PLJG,R2DLNWVOG65T2N,R1OXPNJF31B34Y,R1VVNP7FCJG1NN,R2JI9O83E5RUI,R2TNDYT4SMKKMQ,R34BRCDN96SCK5,R32BKKKHT3F1P3",137,765,4.452554744525547,10,0.04262295081967213,0,0,0.043137254901960784,0.5912408759124088,0.40875912408759124,1,765,4.2,1,4.2,0.0,765.0,0.0,0.0,0.0,0.0,0
B01M0505SJ,"RT1WYUXVBO1SA,R1JS6GSMVKIL88,RVAITDIGNV43K,R3R8PESWWVT8XO,R2U3RDKWADJN30,RAUIJTIWYWXZO,R5IN013LBDOSD,R1214YKOSWOBHC",140,829,4.785714285714286,8,0.02878787878787879,0,0,0.030156815440289506,0.6142857142857143,0.38571428571428573,0,829,4.1,1,4.1,0.0,829.0,0.0,0.0,0.0,0.0,0
B08D6RCM3Q,"R3JQM04HFALWJX,R3DI9SP7OE34C9,R2RL7RJ6QY2YRW,R2OGLI7UQD4OD8,R3U8L7PHH3OIZC,R6KSB6ZQJ1N9,R26R5DS3LBXK1,R1VK57CI0VREP",128,690,4.2890625,13,0.0616822429906542,1,0,0.06376811594202898,0.6796875,0.3203125,0,690,4.1,1,4.1,0.0,690.0,0.0,0.0,0.0,0.0,0
B009P2LITG,"R3A1SIG9EP9AZE,R1L38OH40ISFFV,R2GOHLBL7K97JD,RL2BJ2CXUV5RX,RI4AALZTE7G17,R3M6UUHPBSVWBJ,RS9M0L1XRI2AT,R1IHK1MJBO1L8X",123,680,4.390243902439025,11,0.0762081784386617,0,0,0.047058823529411764,0.6991869918699187,0.3008130081300813,1,680,4.1,1,4.1,0.0,680.0,0.0,0.0,0.0,0.0,0
B00V9NHDI4,"R3DIC1PKBZ9GQG,RWMXE334TZ0PH,R39LOZ2XWCT0YP,R3VHQRRATDBKW3,RX4PUH3NZTZHT,R2VQDV7DN7CU5W,R14X4SYV6YO5SV,RAXXIP39FK2ZL",186,1048,4.505376344086022,17,0.0539568345323741,2,1,0.035305343511450385,0.5591397849462365,0.44086021505376344,0,1048,3.9,1,3.9,0.0,1048.0,0.0,0.0,0.0,0.0,0
B07WGPBXY9,"R2YO9JLN30A1KG,R6ZS6BQ48ID7H,RS0V18ODCDQYA,R4DZTYE4O453G,R3039214P7QOXS,RJC9WVXKSYT99,RC8319TSKZZXN,R2C00975BDT0FR",144,794,4.340277777777778,21,0.0496,0,2,0.04659949622166247,0.6388888888888888,0.3611111111111111,0,794,3.9,1,3.9,0.0,794.0,0.0,0.0,0.0,0.0,0
B00KRCBA6E,"R3RNBI15LHZP4A,RISUZF7W6LE2K,R10FSXTXXK9XYF,R2BQKY1TVJYAS6,R3471IKLH5WNBP,RSL3RF7SXG9CZ,RT90DRDTG154I,RGXQJUL1WL355",259,1391,4.212355212355212,22,0.04450757575757576,3,10,0.054636951833213515,0.5328185328185329,0.4671814671814672,1,1391,3.8,1,3.8,0.0,1391.0,0.0,0.0,0.0,0.0,0
B0B3X2BY3M,"R3KN7L5WYSR0QX,R9S8ITSL78R5U,RPLQJZOGRLKVX,RLYFQIPR3R7CX,R33HUOHF3IL2CM,R34FJ47D26EV7N,R1EVL6MX9LL7WN,R6DAU516QU91Z",173,971,4.554913294797688,6,0.04086845466155811,1,0,0.026776519052523172,0.5895953757225434,0.41040462427745666,0,971,4.0,1,4.0,0.0,971.0,0.0,0.0,0.0,0.0,0
B00F159RIK,"R2GGV4P4HG0X8B,R53JNVT67N0WC,R9UERN9FGRIX9,R2US3C091Y5ARU,R2HO7NRHHFVU0C,R2KPHXYR0CVC3R,RTBK03ZGZJSAC,RFDIHHBHV6149",84,456,4.345238095238095,7,0.06353591160220995,0,0,0.046052631578947366,0.5357142857142857,0.4642857142857143,0,456,4.2,1,4.2,0.0,456.0,0.0,0.0,0.0,0.0,0
B08MV82R99,"R2J2IOT0TNI4A3,R1QZAKLANOSUFY,R14AS7M62D2KQM,R2BFUZH6EQZAEL,R2ZKYL29SIG5A3,R2OFJVIMAW1O90,R2XY66AR8RK3HZ,R1EAHDQFHPDQUT",140,613,3.107142857142857,7,0.04439252336448598,0,0,0.048939641109298535,0.5928571428571429,0.40714285714285714,0,613,4.1,1,4.1,0.0,613.0,0.0,0.0,0.0,0.0,0
B09VKWGZD7,"R29L0E3P64C6H5,R25VCXJ891RAYE,RG7LDRDT2XW44,R1F97CSIBQ7F3H,R35MC54M7PLU14,R1BBR0MU78BRXK,R39C4QE74H9OU6,R24VYXU03FZS0A",323,1750,4.287925696594427,48,0.028592375366568914,3,0,0.045142857142857144,0.44891640866873067,0.5510835913312694,0,1750,4.3,1,4.3,0.0,1750.0,0.0,0.0,0.0,0.0,0
B009P2LK80,"R46KBLJ4XGT53,R3MF95QMC31H35,ROL6AMVOS7M31,RQ5130GKWN0HP,R32BWJB87WA6L9,R2MGDWN8G3RSC2,R388CGQNXAHDE2,R265Q8SU92ZX8Q",373,1968,4.184986595174263,24,0.03238341968911917,0,0,0.0350609756097561,0.5522788203753352,0.4477211796246649,0,1968,3.7,1,3.7,0.0,1968.0,0.0,0.0,0.0,0.0,0
B00A7PLVU6,"RZU7M4VT3VR9I,R34QGD0WN73BME,R3GPSO444Z45JY,R8V5HHELYQBN5,R1G5OOXJUH8OOQ,R1PJIEUCR1A06F,R2401CXS8NQ487,R2S7S3AL8MC5ZU",104,523,3.923076923076923,6,0.045,0,0,0.0497131931166348,0.6538461538461539,0.34615384615384615,1,523,4.2,1,4.2,0.0,523.0,0.0,0.0,0.0,0.0,0
B0B25DJ352,"R3B2VNS1Q5M7NI,R2FKC4BNR12YR,R2QL8IDEY4CYMQ,R29W5GFT7N67BK,R52TPUGTJPEEN,R1VMPT5F3R92O1,R2XIY1Q0JEYNIH,RHJOMDBO7WS73",180,959,4.2444444444444445,11,0.052700922266139656,0,0,0.040667361835245046,0.5666666666666667,0.43333333333333335,1,959,4.3,1,4.3,0.0,959.0,0.0,0.0,0.0,0.0,0
B013B2WGT6,"R3W4R95XAZYMHH,R2YRO4XIULCK99,R1ZVNKQLPAUPBF,R13W8DDVDXK6T5,R2IPFX7782Q30U,R3LN2K5C6IXQJN,R2TEQS2T0L15D8,RE17RGP11IXFB",220,1189,4.3,22,0.031746031746031744,1,0,0.03784693019343986,0.5772727272727273,0.42272727272727273,2,1189,4.3,1,4.3,0.0,1189.0,0.0,0.0,0.0,0.0,0
B097RJ867P,"R1A0SO04CI28XA,RUEU6D8W0ESGK,R1T919CASQEMR1,R1HG6W50P22SO6,R2K9WFWQZRDRKR,R1RBKHL1S7T79X,RUBTHCF19J4V,R29F4J434SCT1D",211,1200,4.5545023696682465,20,0.042842215256008356,1,0,0.034166666666666665,0.6066350710900474,0.3933649289099526,0,1200,4.4,1,4.4,0.0,1200.0,0.0,0.0,0.0,0.0,0
B091V8HK8Z,"R2WPRTHSHZCDS5,R2W0ORTQOGIIZF,RIBJBDPVX394D,R3933GDKAVC9EN,R29MO5VSDLP6NL,R3IE847XT3SPSB,R188KHDVSCEEY0,R1KYNNIQ0JW7C8",109,587,4.238532110091743,12,0.09345794392523364,3,0,0.09710391822827939,0.5596330275229358,0.44036697247706424,0,587,3.8,1,3.8,0.0,587.0,0.0,0.0,0.0,0.0,0
B071VNHMX2,"R18OC1M5ERXJ0,R2VDUDAU7MGHVM,RVLRZGC6D01FK,R1ZX1J20BL0RDU,R1BPNRYUL32FN5,R1I3ZV1S9Z08AL,R2ILU2ZYAIN700,R3LEO43599XYH1",165,966,4.739393939393939,18,0.04353393085787452,0,0,0.038302277432712216,0.6424242424242425,0.3575757575757576,0,966,4.5,1,4.5,0.0,966.0,0.0,0.0,0.0,0.0,0
B08MVSGXMY,"R3CDTV5JOEQJB6,R2OOA2Q6V7X8S6,R1VANIESY8QF0E,RYL1C4JQ1KCOH,R35KJ7NCHW1X1E,RIKQ3HQUQVC0Q,R2BSID2R1SF0GZ,R2SSCAXKIHE4Y6",170,943,4.435294117647059,9,0.04672897196261682,1,0,0.030752916224814422,0.6882352941176471,0.31176470588235294,1,943,3.8,1,3.8,0.0,943.0,0.0,0.0,0.0,0.0,0
B00H0B29DI,"R2B84AYCEVIUNW,RMWY1UTR0CJR3,RMA1TQHKE89WV,R2FS78A2WRAN90,R15E6DDVQN9C2,R2UWUP980GHPEU,RAG8BKBQRDKAD,R34270LQWK88DA",1425,7757,4.2357894736842105,80,0.043677770224337185,2,6,0.04486270465386103,0.3831578947368421,0.6168421052631579,2,7757,3.8,1,3.8,0.0,7757.0,0.0,0.0,0.0,0.0,1
B01GZSQJPA,"R33ZSGGVAEU2PL,R2UWRSENOS2J8R,RB3KGEQP8LOJ1,R2GAN84BM7PMBE,RVQ4ZTYZQXEP5,R1TUZAFJG24UKV,RHHZ7GL342YDW,R1JZ7EB8RY3DOO",160,898,4.49375,14,0.033426183844011144,0,1,0.036748329621380846,0.69375,0.30625,0,898,4.1,1,4.1,0.0,898.0,0.0,0.0,0.0,0.0,0
B08VGFX2B6,"R20PP3QU2OXVOH,R24JMSEEM3755G,R1IWN9BPDUY3BS,R19B3I4NRNXU86,R32K7NCIA17OJN,RGRROWWT9JAHP,R1P7PAXB06JTJU,R13JQ20APUVZ1O",165,891,4.315151515151515,10,0.042134831460674156,0,0,0.03254769921436588,0.6303030303030303,0.3696969696969697,0,891,4.1,1,4.1,0.0,891.0,0.0,0.0,0.0,0.0,0
B09GYBZPHF,"R3LQ2TPKG42KG8,R1MWKBSQIK2J04,RWB0U0JJ3NG4J,R3PKUJGSWS6X6T,R2UVD7MDXJ06D6,R5JWWU7OUVRAK,R24PULBZDL0QM1,R1NZ6RZXK2W0S7",153,752,3.7254901960784315,14,0.044169611307420496,0,0,0.05452127659574468,0.6013071895424836,0.39869281045751637,0,752,3.8,1,3.8,0.0,752.0,0.0,0.0,0.0,0.0,0
B0B4KPCBSH,"R31M7C08CPXCB3,R25R4S2V6XLP70,RCOR7R8N8DCVR,R30CBX7NG9VUZ6,RT55L3CO3TSZ6,RRO6AFAOOQJAK,R3D0ONOZPIAWS9,R1ZOXK6L3BJ049",221,1248,4.529411764705882,16,0.035140562248995984,0,0,0.03205128205128205,0.5927601809954751,0.4072398190045249,0,1248,3.3,1,3.3,0.0,1248.0,0.0,0.0,0.0,0.0,0
B09CGLY5CX,"R7X2SNIY1SC15,RG8BSIGRIQFID,R3BN90I5BQ14ZV,R131YF9XI5CCEX,R3O40F4X6UJHEZ,R8K4AKD25TGGM,R1G7J0WCVPAH6R,RASSFJPXJD0WU",110,610,4.4,3,0.03734439834024896,0,0,0.03770491803278689,0.6727272727272727,0.32727272727272727,0,610,4.0,1,4.0,0.0,610.0,0.0,0.0,0.0,0.0,0
B09JN37WBX,"R1XULCDQK9G8I7,RHPQ553ZWQIME,RNQB4SFH4DX7B,RMGGBMIVVTPJU,RDJVGMEMJEEZM,R11I303S1BQCT9,R1H7KY4OIM4XC3,R13OEY5VD2OOR7",118,657,4.47457627118644,12,0.06432748538011696,0,0,0.060882800608828,0.6864406779661016,0.3135593220338983,2,657,4.6,1,4.6,0.0,657.0,0.0,0.0,0.0,0.0,0
B01I1LDZGA,"R3SMQ18FRX81ZM,RM8D6XNWRSKRD,R20K0WT99IF7SW,R2HR4PDE372C8Y,R14YIMXOROB60G,R21FDK7L8Q1LUO,R2NXFE1SH67GQC,R1EYKC1W1EPYIL",195,1054,4.158974358974359,18,0.03337453646477132,2,0,0.04269449715370019,0.5435897435897435,0.4564102564102564,0,1054,3.9,1,3.9,0.0,1054.0,0.0,0.0,0.0,0.0,0
B0BN2576GQ,"R5GIMGF2NA526,R2XWYU5AL9FITX",41,229,4.341463414634147,3,0.033707865168539325,0,0,0.043668122270742356,0.9024390243902439,0.0975609756097561,0,229,3.7,1,3.7,0.0,229.0,0.0,0.0,0.0,0.0,0
B06XPYRWV5,"RPHKXENT6881N,R14GIM1TQZM2WS,R22GCXSWUPXZ37,R1BODEGMFJ7WTL,R2NHEH4AZSRE24,R1WO9OM8O2713U,RS2T771TLOD14,R32DSGGUO0K1G0",133,750,4.548872180451128,14,0.046357615894039736,0,0,0.03866666666666667,0.6466165413533834,0.3533834586466165,0,750,4.2,1,4.2,0.0,750.0,0.0,0.0,0.0,0.0,0
B01N1XVVLC,"R21ED050VWAF23,R3EA9NKMCKHQUN,R387DPEXYRMJVW,R37X1B6A8MRS2G,R34OFX5U5EEJNN,R2RAGNI18M2ZT9,R1ZKGW1E97R6UE,R1PWCV334TATWX",486,2373,3.808641975308642,36,0.02885682574916759,0,0,0.025284450063211124,0.48148148148148145,0.5185185185185185,2,2373,4.1,1,4.1,0.0,2373.0,0.0,0.0,0.0,0.0,0
B00O2R38C4,"R3G68H04E1SWMO,RQPUD710DM4CJ,R3LKDTQ3F3YBBP,R2I80SWXJJ8NVS,RLJKQ3A9HU77X,R2LZZWYUQPL9MH,R2KNV63N41W1CA,R2YEAAIS3ZXXW4",201,1122,4.482587064676617,17,0.038331454340473504,1,0,0.04723707664884135,0.5870646766169154,0.4129353233830846,0,1122,4.1,1,4.1,0.0,1122.0,0.0,0.0,0.0,0.0,0
B0B2CZTCL2,"R1C4CJG4YFPOQZ,RQHLZKD65C2,R1LPNPFT8RUFN7,R1QAZXMA5885V5,RZW6HFWRZFZSM,R3HJO9H24LZ86,RP49KRXSTSAZO,R2C43NGT4YSFCZ",324,1730,4.283950617283951,18,0.02688953488372093,0,0,0.028323699421965318,0.5524691358024691,0.44753086419753085,0,1730,3.8,1,3.8,0.0,1730.0,0.0,0.0,0.0,0.0,0
B00PVT30YI,"R2UUBE6SD6DQ9Y,RYT31I1KBXJ0V,R4JW61N9AEDHA,R2DFCN1ASN82RE,R8FKFWXGMFKWC,RS75WH30OYOY3,R2SK1NLKEM8K2X,R3EIW26LRB8R4P",183,928,3.9344262295081966,17,0.07391910739191074,5,1,0.04525862068965517,0.5191256830601093,0.4808743169398907,0,928,4.1,1,4.1,0.0,928.0,0.0,0.0,0.0,0.0,0
B00SH18114,"R1NAAWWJ35RMQR,R3S2CEY1ZBAKJJ,R38NYOW9S7HMO0,R3HDEMCCETO0EJ,R2NU3DH06WH2AY,R2Y5029I4S9DKF,RSJC3VP7IBJJY,R2IBCZ7N2I5JI4",166,904,4.301204819277109,16,0.04922644163150492,0,0,0.04314159292035398,0.5963855421686747,0.4036144578313253,1,904,4.6,1,4.6,0.0,904.0,0.0,0.0,0.0,0.0,0
B00E9G8KOY,"R3E4HUJ56AF24X,R3SEMQ02KZ7NN5,R3JNI0V7L0UEHY,R1PDJF9WLDOJZS,R3O35YTLY12KW4,R2U39FEDPQZCPN,R3R825GTA0F2EB,R3IAO81DOA9DOK",96,540,4.572916666666667,1,0.04783599088838269,0,0,0.03333333333333333,0.6354166666666666,0.3645833333333333,0,540,4.1,1,4.1,0.0,540.0,0.0,0.0,0.0,0.0,0
B00H3H03Q4,"R2KI2IDJL2BY7K,R1KYGT5PRP2IEC,R2HEJVRW7X3SPT,R2VESGVS16ALQY,R32M7U7Z9W2OU1,R1MRHN8DMJZGJY,R17V0HLP8F6QN1,R3NCHTJEG96BIG",45,254,4.5777777777777775,3,0.07881773399014778,0,0,0.07086614173228346,0.6444444444444445,0.35555555555555557,0,254,4.2,1,4.2,0.0,254.0,0.0,0.0,0.0,0.0,0
B0756K5DYZ,"R4FRMNYYMSIBC,R3L7S5SH36JCUJ,R1YN1N7YNW7AIJ,RF6JADMLOSANJ,R14CIKGGK258KG,R3E1LOFVZINEMG,R3J7G7NK5FW8U9,R13DVAUMRLLEK8",113,601,4.265486725663717,9,0.06896551724137931,0,0,0.06655574043261231,0.6991150442477876,0.3008849557522124,0,601,3.9,1,3.9,0.0,601.0,0.0,0.0,0.0,0.0,0
B0188KPKB2,"R2YFSMMIRV8IPD,R27QQGJOAE6DGX,R2ERM6UKGXZ0JU,R25VZN18D8ZKXO,R2I9QXQ7GDNCHK,R2EQ5AV50NYVRH,R1AQZR852OXC6W,RVC7CUNCVWKT0",98,545,4.418367346938775,6,0.04861111111111111,0,0,0.04220183486238532,0.6632653061224489,0.336734693877551,0,545,4.1,1,4.1,0.0,545.0,0.0,0.0,0.0,0.0,0
B091KNVNS9,"R29ILL57SN471R,R3CAGP76ZXUZZA,RIB8B25Y91N0Y,R1AAW2JH0C8ABZ,REO6KS9OTSOLA,R3D2RS12J4S2B1,R31SLKS6LD3XU1,R2NJHP9OAM0TRZ",96,507,4.166666666666667,4,0.05822784810126582,0,0,0.045364891518737675,0.6666666666666666,0.3333333333333333,0,507,4.1,1,4.1,0.0,507.0,0.0,0.0,0.0,0.0,0
B075JJ5NQC,"R2PD0ZPWRGTUJG,RTS3Q7O97I2P7,R1ZXJ9R8WX5DF7,R3GFYL52VNNQE6,RYQLHSHBY786Z,R1DO6BQM7OB7KF,R3V94LO1BMB55D,R11Q826IS7DFMG",43,240,4.558139534883721,2,0.08205128205128205,0,0,0.0625,0.7906976744186046,0.20930232558139536,0,240,4.0,1,4.0,0.0,240.0,0.0,0.0,0.0,0.0,0
B0B5KZ3C53,"RVJJVCMWN8Y41,R14A126YKLIWX,RJC5HHN4FL2JC,R1APUQA31CW43L,R2K9GKKR6MR93W,R11HJ548X7I0KV,R3GDVPN872JGGU,RJ3JAJU16YNQM",303,1462,3.722772277227723,16,0.02491103202846975,0,0,0.029411764705882353,0.5346534653465347,0.46534653465346537,1,1462,3.7,1,3.7,0.0,1462.0,0.0,0.0,0.0,0.0,0
B09NTHQRW3,"R2DCP4Q11B1C32,R355OON0DQZ7G1,R3G1G06J7O6ZO7,R37AW7ZXTQ47JI,R2HA5H3EQB936G,RIEIASWD1PQYW,RRCUB6J7H9WK8,RKC66BZO3QSXE",287,1489,4.10801393728223,22,0.04213241616509028,0,0,0.038280725319006045,0.5505226480836237,0.44947735191637633,0,1489,4.1,1,4.1,0.0,1489.0,0.0,0.0,0.0,0.0,0
B008YW3CYM,"R2HZX52OZX1DSZ,R1RIP30E4OV9HY,RKBKMUMLLEFJZ,R235OIEM1YE5VP,R19Y9MV672O2K9,R1BQY5JVY4A6ZN,RUKFW1KM46G2K,RTZTMUWT2I4GS",199,1114,4.452261306532663,15,0.04323094425483504,0,1,0.0421903052064632,0.5728643216080402,0.4271356783919598,1,1114,4.1,1,4.1,0.0,1114.0,0.0,0.0,0.0,0.0,0
B07QHHCB27,"R1S4Y5TIEL5G8R,R1SGD2AC3S8KEG,R3JP8FW93ND491,R3HWDXEJX098MC,R3FCWGOVQZII60,RCQ75ERMBZMJ5,R1PYXQO11OT86M,R2R1QS9VQ64ZCO",184,998,4.385869565217392,10,0.028642590286425903,0,0,0.025050100200400802,0.625,0.375,0,998,4.1,1,4.1,0.0,998.0,0.0,0.0,0.0,0.0,0
B0BMFD94VD,"R34X4JUGZSMYZ3,R2TB24I6XAJI0Z,R3RXQPQONGB1ZD,R22SRYSCQLD82X,R21QE5K1YSVD6,R16HPFUZ08GGKB",63,378,4.873015873015873,2,0.035830618892508145,0,0,0.05555555555555555,0.6507936507936508,0.3492063492063492,0,378,3.3,1,3.3,0.0,378.0,0.0,0.0,0.0,0.0,0
B00HZIOGXW,"RP16HJYUCT002,R3GZTZYTLP44FR,R19XRLSCH2Y5CF,R6R86HD57LOXJ,R2X8UW5NDZWYUK,R3NED3VC2G6UB3,RNGWBEEZP77VF,R2MRS41GH0VLP0",175,922,4.137142857142857,12,0.08543417366946779,0,0,0.039045553145336226,0.5885714285714285,0.4114285714285714,1,922,4.1,1,4.1,0.0,922.0,0.0,0.0,0.0,0.0,0
B09CKSYBLR,"RUF8L2BWE5FXM,RO31NNHWLOQF4,RBSI4Y0V4BQ0A,R10UVB3K1LK8T6,RBPZ3TL6JUGB7,R2TVC6SLRPOAJU,R4UCVBMFQCOB2,ROWPNMWIGNJ78",125,648,4.016,9,0.036,0,3,0.05709876543209876,0.624,0.376,0,648,4.1,1,4.1,0.0,648.0,0.0,0.0,0.0,0.0,0
B072J83V9W,"R1PZ2XBD6GD0UY,RMQA2CY9FRUOR,R55EXM1PLX7BM,R26ZJ9VXF4PWCA,R2S9JPUNTGN4DX,R2M8WSNRMQDR8C,RNY8DA1733V0U,R1F1ZMII16AUTP",1296,7380,4.349537037037037,78,0.02799712849964106,1,0,0.025880758807588077,0.36419753086419754,0.6358024691358025,0,7380,4.4,1,4.4,0.0,7380.0,0.0,0.0,0.0,0.0,0
B09MTLG4TP,"R2CZP30I91CUT0,RXZL00UV67477,R6ZMVE3VFMOTC,R2I6TTT5KYXNTV,R2GN5SX03J3GX6,R2GOTOGR1W1XL9,R2U3WOI0TIDIEB,R35L3DFIR2VJXK",178,915,4.044943820224719,11,0.03194444444444444,0,0,0.03278688524590164,0.5280898876404494,0.47191011235955055,2,915,4.3,1,4.3,0.0,915.0,0.0,0.0,0.0,0.0,0
B097XJQZ8H,"R2CCAIITXBUWWK,R34WQMRY9WM6SZ,RMO1CT02OKUNJ,R2RMMS8KOSZFRR,RHABSU5NRAV4F,R1DLWFDXTPMUND,RMT3S18UOGE3G,R2GPPUURLGA92X",332,1984,4.77710843373494,31,0.02465233881163085,0,0,0.03780241935483871,0.5150602409638554,0.48493975903614456,0,1984,4.1,1,4.1,0.0,1984.0,0.0,0.0,0.0,0.0,0
B00935MD1C,"RK2SK2T9306PY,R1NOMIUDTGHCGD,RW21FMMFE7BFI,RHNPI4ITBJ1DZ,R1KTIYVU8CINBK,R2RSJBZJN8UU71,R7UCJZNVINTCF,R3EAXIJ37NBEG7",57,333,4.824561403508772,2,0.06181818181818182,0,0,0.04504504504504504,0.6491228070175439,0.3508771929824561,1,333,3.7,1,3.7,0.0,333.0,0.0,0.0,0.0,0.0,0
B0BR4F878Q,"R2WHW4PEF14WOD,R2DCCZWUGI0O0K,R1FA1HH6VL1RAL",38,212,4.5,2,0.05952380952380952,0,0,0.02830188679245283,0.7631578947368421,0.23684210526315788,2,212,4.8,1,4.8,0.0,212.0,0.0,0.0,0.0,0.0,0
B0B3G5XZN5,"R27BUVT5CYDJ4X,R1G8GRI01F5Q5F,R3FDZTVK38PZJW,RD4E7SRKUIIAA,R21HKT5W7PTQ6N,RM9IAPXXFI5L,RAK9U4VEYZCB7,R2WJ7II930TLUO",265,1454,4.324528301886793,22,0.0353356890459364,0,0,0.0515818431911967,0.5811320754716981,0.4188679245283019,0,1454,4.5,1,4.5,0.0,1454.0,0.0,0.0,0.0,0.0,0
B07WKB69RS,"R36G8V9B8EIG4Z,R1UQJ38MFDF636,R3GHKCA6I36EBF,R18AIQACXT7PHC,R195YCVDM72DUH,R2WQTWSNOHI3GW,R1XYEVCQ9QZ69I,RQIV7RKXG033Q",290,1655,4.568965517241379,24,0.17180277349768874,0,0,0.03444108761329305,0.5586206896551724,0.4413793103448276,0,1655,4.0,1,4.0,0.0,1655.0,0.0,0.0,0.0,0.0,0
B09DL9978Y,"R3DYK05V939SQQ,R3KM8XQNWHJ7SW,R1SJ4CTWGTJ76Q,R2U2FM7CGUNYST,R315NLYKTWFJX2,R2D852O0DSZ1EG,R1QTNL2ADP427,R30ZEL9WYE5DVP",88,512,4.693181818181818,6,0.054455445544554455,0,0,0.05078125,0.6590909090909091,0.3409090909090909,0,512,4.1,1,4.1,0.0,512.0,0.0,0.0,0.0,0.0,0
B06XMZV7RH,"R3KA8I1JO7VWHM,RGN972IS97APK,R19V3GRW0VRBAC,RAXEY84M4ISW1,R1PSYUMKHDXHVU,R1625BVG24Y7M,R1KYTADP38QAD0,RTX0APKPL4NRR",106,593,4.490566037735849,6,0.04439746300211417,0,0,0.045531197301854974,0.6509433962264151,0.3490566037735849,0,593,3.9,1,3.9,0.0,593.0,0.0,0.0,0.0,0.0,0
B09WMTJPG7,"R2EMWU4SGRHF3S,R3426BT3R5BO5T,RLO3JXRM2INDT,R3GACMOLXD7OVV,RZTG7YA8FY53X,R2DLIVX26S8EQB,R18R92YT47JI00,RLPZWUOSK6F4U",383,2121,4.415143603133159,39,0.031044776119402984,0,0,0.03583215464403583,0.556135770234987,0.44386422976501305,0,2121,4.1,1,4.1,0.0,2121.0,0.0,0.0,0.0,0.0,0
